,matchcode,team,map
856,2327297,x-kom,Cache
857,2327297,expert,Mirage
858,2327297,x-kom,Nuke
859,2327297,expert,Train
860,2327297,x-kom,Dust2
861,2327255,AGO,Nuke
862,2327255,Sprout,Overpass
863,2327255,AGO,Mirage
864,2327255,Sprout,Cache
865,2327296,Bpro,Cache
866,2327296,Nordavind,Nuke
867,2327296,Bpro,Mirage
868,2327296,Nordavind,Inferno
869,2327296,Bpro,Dust2
870,2327296,Nordavind,Train
871,2327285,ViCi,Overpass
872,2327285,CyberZen,Cache
873,2327285,ViCi,Dust2
874,2327285,CyberZen,Mirage
875,2327284,Flash,Cache
876,2327284,5POWER,Overpass
877,2327284,Flash,Dust2
878,2327284,5POWER,Nuke
879,2327060,Atlas,Dust2
880,2327060,The Mad Lads,Nuke
881,2327060,The Mad Lads,Train
882,2327060,Atlas,Overpass
883,2327231,Wild,Overpass
884,2327231,Isurus,Cache
885,2327231,Wild,Nuke
886,2327231,Isurus,Inferno
887,2327061,Fam143,Train
888,2327061,Glockoma,Cache
889,2327061,Glockoma,Dust2
890,2327061,Fam143,Overpass
891,2327234,Bravado,Overpass
892,2327234,TeamOne,Nuke
893,2327234,Bravado,Mirage
894,2327234,TeamOne,Cache
895,2327277,MIBR,Nuke
896,2327277,Gorilla Gang,Inferno
897,2327277,MIBR,Dust2
898,2327277,Gorilla Gang,Overpass
899,2327289,Royal Bandits,Nuke
900,2327289,AGO,Mirage
901,2327289,Royal Bandits,Train
902,2327289,AGO,Cache
903,2327289,Royal Bandits,Dust2
904,2327289,AGO,Overpass
905,2327259,AVANGAR,Nuke
906,2327259,Vega Squadron,Overpass
907,2327259,AVANGAR,Cache
908,2327259,Vega Squadron,Dust2
909,2327268,Majestic Lions,Nuke
910,2327268,PACT,Dust2
911,2327268,Majestic Lions,Overpass
912,2327268,PACT,Mirage
913,2327268,Majestic Lions,Cache
914,2327268,PACT,Train
915,2327288,topkek,Inferno
916,2327288,Sharks,Overpass
917,2327288,topkek,Cache
918,2327288,Sharks,Dust2
919,2327288,topkek,Nuke
920,2327288,Sharks,Mirage
921,2327269,topnotcheu,Inferno
922,2327269,NOM,Dust2
923,2327269,topnotcheu,Train
924,2327269,NOM,Cache
925,2327269,topnotcheu,Nuke
926,2327269,NOM,Overpass
927,2327283,Preparation,Mirage
928,2327283,Izako Boars,Nuke
929,2327283,Preparation,Overpass
930,2327283,Izako Boars,Dust2
931,2327286,LDLC,Inferno
932,2327286,OpTic,Cache
933,2327286,LDLC,Train
934,2327286,OpTic,Overpass
935,2327267,Royal Bandits,Dust2
936,2327267,expert,Overpass
937,2327267,Royal Bandits,Nuke
938,2327267,expert,Mirage
939,2327267,Royal Bandits,Train
940,2327267,expert,Cache
941,2327287,Imperial,Dust2
942,2327287,skip school,Train
943,2327287,Imperial,Inferno
944,2327287,skip school,Overpass
945,2327266,expert,Mirage
946,2327266,Quantum Bellator Fire,Nuke
947,2327266,expert,Overpass
948,2327266,Quantum Bellator Fire,Cache
949,2327266,expert,Train
950,2327266,Quantum Bellator Fire,Inferno
951,2327282,PACT,Dust2
952,2327282,x-kom,Nuke
953,2327282,PACT,Mirage
954,2327282,x-kom,Inferno
955,2327258,Kinguin,Inferno
956,2327258,Fragsters,Overpass
957,2327258,Kinguin,Mirage
958,2327258,Fragsters,Nuke
959,2327252,omae wa mou shindeiru,Cache
960,2327252,Imperial,Inferno
961,2327252,omae wa mou shindeiru,Train
962,2327252,Imperial,Nuke
963,2327253,skip school,Inferno
964,2327253,CyberEA,Cache
965,2327253,skip school,Dust2
966,2327253,CyberEA,Nuke
967,2327256,LDLC,Inferno
968,2327256,North,Overpass
969,2327256,LDLC,Mirage
970,2327256,North,Cache
971,2327257,HAVU,Inferno
972,2327257,OpTic,Cache
973,2327257,HAVU,Overpass
974,2327257,OpTic,Train
975,2327244,5POWER,Nuke
976,2327244,ViCi,Cache
977,2327244,5POWER,Overpass
978,2327244,ViCi,Dust2
979,2327056,Taboo,Mirage
980,2327056,ex-AVANT,Nuke
981,2327056,Taboo,Inferno
982,2327056,ex-AVANT,Train
983,2327056,Taboo,Cache
984,2327056,ex-AVANT,Dust2
985,2327254,Spirit,Train
986,2327254,Space Soldiers,Nuke
987,2327254,Spirit,Cache
988,2327254,Space Soldiers,Inferno
989,2327243,CyberZen,Cache
990,2327243,Flash,Nuke
991,2327243,CyberZen,Dust2
992,2327243,Flash,Train
993,2327055,ex-AVANT,Train
994,2327055,Taboo,Mirage
995,2327055,ex-AVANT,Nuke
996,2327055,Taboo,Dust2
997,2327055,ex-AVANT,Overpass
998,2327055,Taboo,Cache
999,2327241,New4,Nuke
1000,2327241,ViCi,Cache
1001,2327241,New4,Dust2
1002,2327241,ViCi,Overpass
1003,2327242,wNv,Train
1004,2327242,5POWER,Overpass
1005,2327242,wNv,Dust2
1006,2327242,5POWER,Nuke
1007,2327239,EHOME,Train
1008,2327239,CyberZen,Cache
1009,2327239,EHOME,Nuke
1010,2327239,CyberZen,Dust2
1011,2327240,BTRG,Train
1012,2327240,Flash,Dust2
1013,2327240,BTRG,Inferno
1014,2327240,Flash,Cache
1015,2326978,AZIO,Train
1016,2326978,Mythic,Nuke
1017,2326978,Mythic,Mirage
1018,2326978,AZIO,Cache
1019,2327062,Las Vegas MiniGunners,Inferno
1020,2327062,Stormborns,Nuke
1021,2327062,Stormborns,Train
1022,2327062,Las Vegas MiniGunners,Dust2
1023,2326977,TeamOne,Nuke
1024,2326977,Grizzlys,Cache
1025,2326977,Grizzlys,Inferno
1026,2326977,TeamOne,Dust2
1027,2327031,MIBR,Nuke
1028,2327031,Bravado,Overpass
1029,2327031,MIBR,Dust2
1030,2327031,Bravado,Mirage
1031,2327030,Gorilla Gang,Cache
1032,2327030,FURIA,Dust2
1033,2327030,Gorilla Gang,Inferno
1034,2327030,FURIA,Overpass
1035,2327010,MIBR,Nuke
1036,2327010,TeamOne,Overpass
1037,2327010,MIBR,Mirage
1038,2327010,TeamOne,Dust2
1039,2326994,lmfao,Train
1040,2326994,FURIA,Dust2
1041,2326994,lmfao,Inferno
1042,2326994,FURIA,Overpass
1043,2327172,Endpoint,Nuke
1044,2327172,Sharks,Overpass
1045,2327172,Sharks,Dust2
1046,2327172,Endpoint,Train
1047,2327228,AGO,Nuke
1048,2327228,3DMAX,Train
1049,2327228,AGO,Cache
1050,2327228,3DMAX,Overpass
1051,2327227,fnatic Academy,Dust2
1052,2327227,unknown,Mirage
1053,2327227,fnatic Academy,Nuke
1054,2327227,unknown,Cache
1055,2327179,Virtus.pro,Overpass
1056,2327179,Red Reserve,Nuke
1057,2327179,Virtus.pro,Inferno
1058,2327179,Red Reserve,Train
1059,2327173,Bpro,Inferno
1060,2327173,Nexus,Dust2
1061,2327173,Nexus,Nuke
1062,2327173,Bpro,Cache
1063,2327184,HAVU,Inferno
1064,2327184,Majestic Lions,Nuke
1065,2327184,HAVU,Cache
1066,2327184,Majestic Lions,Train
1067,2327184,HAVU,Overpass
1068,2327184,Majestic Lions,Mirage
1069,2327206,Spirit,Train
1070,2327206,pro100,Dust2
1071,2327206,Spirit,Cache
1072,2327206,pro100,Overpass
1073,2327251,Epsilon,Nuke
1074,2327251,HAVU,Inferno
1075,2327251,Epsilon,Dust2
1076,2327251,HAVU,Overpass
1077,2327201,3DMAX,Overpass
1078,2327201,Waterboys,Dust2
1079,2327201,3DMAX,Mirage
1080,2327201,Waterboys,Train
1081,2327233,Space Soldiers,Overpass
1082,2327233,Epsilon,Cache
1083,2327233,Space Soldiers,Train
1084,2327233,Epsilon,Nuke
1085,2327232,LDLC,Mirage
1086,2327232,HAVU,Inferno
1087,2327232,LDLC,Cache
1088,2327232,HAVU,Dust2
1089,2327229,Tricked,Dust2
1090,2327229,Tempo Storm,Nuke
1091,2327229,Tricked,Overpass
1092,2327229,Tempo Storm,Inferno
1093,2327237,ICBW,Nuke
1094,2327237,omae wa mou shindeiru,Cache
1095,2327237,ICBW,Train
1096,2327237,omae wa mou shindeiru,Inferno
1097,2327237,ICBW,Dust2
1098,2327237,omae wa mou shindeiru,Overpass
1099,2327238,Nemiga,Cache
1100,2327238,Imperial,Inferno
1101,2327238,Nemiga,Mirage
1102,2327238,Imperial,Dust2
1103,2327238,Nemiga,Nuke
1104,2327238,Imperial,Overpass
1105,2327235,Mantegos,Overpass
1106,2327235,CyberEA,Cache
1107,2327235,Mantegos,Nuke
1108,2327235,CyberEA,Dust2
1109,2327235,Mantegos,Train
1110,2327235,CyberEA,Mirage
1111,2327052,madlikewizards,Train
1112,2327052,MC,Overpass
1113,2327052,madlikewizards,Nuke
1114,2327052,MC,Dust2
1115,2327052,madlikewizards,Inferno
1116,2327052,MC,Cache
1117,2327236,skip school,Inferno
1118,2327236,Vyalie Pitoni,Mirage
1119,2327236,skip school,Dust2
1120,2327236,Vyalie Pitoni,Nuke
1121,2327236,skip school,Train
1122,2327236,Vyalie Pitoni,Cache
1123,2327020,Space Soldiers,Nuke
1124,2327020,OpTic,Cache
1125,2327020,Space Soldiers,Train
1126,2327020,OpTic,Dust2
1127,2327183,attackiereN,Overpass
1128,2327183,Epsilon,Train
1129,2327183,attackiereN,Inferno
1130,2327183,Epsilon,Dust2
1131,2327183,attackiereN,Cache
1132,2327183,Epsilon,Nuke
1133,2327051,MC,Dust2
1134,2327051,madlikewizards,Train
1135,2327051,MC,Overpass
1136,2327051,madlikewizards,Nuke
1137,2327051,MC,Cache
1138,2327051,madlikewizards,Inferno
1139,2327050,Respawn Ninja Black,Dust2
1140,2327050,TRIDENT,Nuke
1141,2327050,Respawn Ninja Black,Train
1142,2327050,TRIDENT,Cache
1143,2327050,Respawn Ninja Black,Overpass
1144,2327050,TRIDENT,Mirage
1145,2327049,TRIDENT,Dust2
1146,2327049,Respawn Ninja Black,Nuke
1147,2327049,TRIDENT,Train
1148,2327049,Respawn Ninja Black,Inferno
1149,2327049,TRIDENT,Overpass
1150,2327049,Respawn Ninja Black,Mirage
1151,2327106,Jaguar,Overpass
1152,2327106,Vault,Dust2
1153,2327106,Jaguar,Train
1154,2327106,Vault,Nuke
1155,2327097,Isurus,Cache
1156,2327097,W7M,Overpass
1157,2327097,Isurus,Mirage
1158,2327097,W7M,Dust2
1159,2327095,Ghost,Dust2
1160,2327095,Bravado,Overpass
1161,2327095,Ghost,Cache
1162,2327095,Bravado,Nuke
1163,2327094,Gorilla Gang,Overpass
1164,2327094,TeamOne,Nuke
1165,2327094,Gorilla Gang,Cache
1166,2327094,TeamOne,Mirage
1167,2327096,Wild,Overpass
1168,2327096,Imperial,Nuke
1169,2327096,Wild,Train
1170,2327096,Imperial,Dust2
1171,2326894,Liquid,Train
1172,2326894,mousesports,Overpass
1173,2327085,Tempo Storm,Nuke
1174,2327085,Chaos,Dust2
1175,2327085,Tempo Storm,Overpass
1176,2327085,Chaos,Cache
1177,2327082,orgless,Inferno
1178,2327082,ArenaBulls,Mirage
1179,2327082,ArenaBulls,Overpass
1180,2327082,orgless,Nuke
1181,2327081,EoN,Inferno
1182,2327081,EURONICS,Mirage
1183,2327081,EURONICS,Nuke
1184,2327081,EoN,Overpass
1185,2327086,HAVU,Inferno
1186,2327086,Endpoint,Nuke
1187,2327086,HAVU,Cache
1188,2327086,Endpoint,Dust2
1189,2327193,Atlants,Inferno
1190,2327193,pro100,Train
1191,2327193,Atlants,Overpass
1192,2327193,pro100,Nuke
1193,2327162,forZe,Cache
1194,2327162,Spirit,Train
1195,2327162,forZe,Dust2
1196,2327162,Spirit,Overpass
1197,2326859,Kinguin,Inferno
1198,2326859,Heroic,Cache
1199,2326859,Kinguin,Dust2
1200,2326859,Heroic,Overpass
1201,2327067,Tricked,Overpass
1202,2327067,Imperial,Inferno
1203,2327067,Tricked,Dust2
1204,2327067,Imperial,Train
1205,2326911,compLexity,Nuke
1206,2326911,AVANGAR,Overpass
1207,2326911,AVANGAR,Train
1208,2326911,compLexity,Inferno
1209,2326911,compLexity,Cache
1210,2326911,AVANGAR,Mirage
1211,2327105,1337HUANIA,Train
1212,2327105,Atlants,Inferno
1213,2327105,1337HUANIA,Mirage
1214,2327105,Atlants,Overpass
1215,2327083,Epsilon,Nuke
1216,2327083,HAVU,Inferno
1217,2327083,Epsilon,Dust2
1218,2327083,HAVU,Mirage
1219,2327083,Epsilon,Train
1220,2327083,HAVU,Cache
1221,2327077,5balls,Cache
1222,2327077,1337HUANIA,Train
1223,2327077,5balls,Nuke
1224,2327077,1337HUANIA,Mirage
1225,2327028,ExidiuM,Dust2
1226,2327028,Goodfellas,Mirage
1227,2327028,ExidiuM,Nuke
1228,2327028,Goodfellas,Train
1229,2326858,Kinguin,Inferno
1230,2326858,Fragsters,Overpass
1231,2326858,Kinguin,Dust2
1232,2326858,Fragsters,Nuke
1233,2327078,DreamEaters,Nuke
1234,2327078,Atlants,Inferno
1235,2327078,DreamEaters,Cache
1236,2327078,Atlants,Train
1237,2327084,Majestic Lions,Nuke
1238,2327084,attackiereN,Cache
1239,2327084,Majestic Lions,Inferno
1240,2327084,attackiereN,Dust2
1241,2327084,Majestic Lions,Train
1242,2327084,attackiereN,Overpass
1243,2326857,AGO,Nuke
1244,2326857,Heroic,Cache
1245,2326857,AGO,Overpass
1246,2326857,Heroic,Inferno
1247,2327027,ExidiuM,Dust2
1248,2327027,XDM,Inferno
1249,2327027,ExidiuM,Overpass
1250,2327027,XDM,Nuke
1251,2327089,Paradox,Nuke
1252,2327089,Taboo,Inferno
1253,2327089,Paradox,Train
1254,2327089,Taboo,Dust2
1255,2326881,SCARZ Absolute,Inferno
1256,2326881,Ignis,Overpass
1257,2326881,SCARZ Absolute,Dust2
1258,2326881,Ignis,Cache
1259,2327026,Goodfellas,Mirage
1260,2327026,HIT AND RUN,Nuke
1261,2327026,Goodfellas,Inferno
1262,2327026,HIT AND RUN,Dust2
1263,2327088,Ground Zero,Train
1264,2327088,seadoggs,Nuke
1265,2327088,Ground Zero,Overpass
1266,2327088,seadoggs,Inferno
1267,2326856,AGO,Nuke
1268,2326856,Red Reserve,Inferno
1269,2326856,AGO,Cache
1270,2326856,Red Reserve,Mirage
1271,2326910,AVANGAR,Overpass
1272,2326910,eUnited,Dust2
1273,2326910,eUnited,Train
1274,2326910,AVANGAR,Nuke
1275,2326910,AVANGAR,Inferno
1276,2326910,eUnited,Cache
1277,2326893,Gambit,Mirage
1278,2326893,Liquid,Train
1279,2326893,Gambit,Cache
1280,2326893,Liquid,Overpass
1281,2326909,Movistar Riders,Cache
1282,2326909,AVANGAR,Nuke
1283,2326909,AVANGAR,Inferno
1284,2326909,Movistar Riders,Overpass
1285,2326909,Movistar Riders,Dust2
1286,2326909,AVANGAR,Mirage
1287,2326908,eUnited,Nuke
1288,2326908,compLexity,Overpass
1289,2326908,compLexity,Train
1290,2326908,eUnited,Dust2
1291,2326908,eUnited,Inferno
1292,2326908,compLexity,Mirage
1293,2326763,MIBR,Nuke
1294,2326763,Astralis,Cache
1295,2326763,MIBR,Dust2
1296,2326763,Astralis,Mirage
1297,2326855,Kinguin,Inferno
1298,2326855,PACT,Dust2
1299,2326855,Kinguin,Mirage
1300,2326855,PACT,Cache
1301,2326892,NRG,Dust2
1302,2326892,mousesports,Overpass
1303,2326892,NRG,Cache
1304,2326892,mousesports,Mirage
1305,2327036,PRIDE,Dust2
1306,2327036,WINside,Inferno
1307,2327036,PRIDE,Cache
1308,2327036,WINside,Nuke
1309,2326907,AVANGAR,Overpass
1310,2326907,eUnited,Dust2
1311,2326907,eUnited,Train
1312,2326907,AVANGAR,Nuke
1313,2326907,AVANGAR,Inferno
1314,2326907,eUnited,Cache
1315,2326906,Movistar Riders,Cache
1316,2326906,compLexity,Overpass
1317,2326906,compLexity,Train
1318,2326906,Movistar Riders,Dust2
1319,2326906,Movistar Riders,Nuke
1320,2326906,compLexity,Mirage
1321,2327068,Vyalie Pitoni,Nuke
1322,2327068,forZe,Cache
1323,2327068,Vyalie Pitoni,Inferno
1324,2327068,forZe,Train
1325,2326854,x-kom,Overpass
1326,2326854,AGO,Nuke
1327,2326854,x-kom,Train
1328,2326854,AGO,Cache
1329,2326762,Cloud9,Nuke
1330,2326762,NiP,Inferno
1331,2326762,NiP,Dust2
1332,2326762,Cloud9,Train
1333,2326762,Cloud9,Overpass
1334,2326762,NiP,Cache
1335,2326761,Virtus.pro,Inferno
1336,2326761,Space Soldiers,Nuke
1337,2326761,Space Soldiers,Train
1338,2326761,Virtus.pro,Cache
1339,2326761,Virtus.pro,Mirage
1340,2326761,Space Soldiers,Overpass
1341,2326760,Astralis,Cache
1342,2326760,MIBR,Nuke
1343,2326760,MIBR,Overpass
1344,2326760,Astralis,Train
1345,2326760,Astralis,Mirage
1346,2326760,MIBR,Inferno
1347,2326758,Virtus.pro,Overpass
1348,2326758,MIBR,Nuke
1349,2326758,MIBR,Mirage
1350,2326758,Virtus.pro,Inferno
1351,2326758,Virtus.pro,Dust2
1352,2326758,MIBR,Train
1353,2326757,NiP,Dust2
1354,2326757,Astralis,Mirage
1355,2326757,Astralis,Cache
1356,2326757,NiP,Train
1357,2326757,NiP,Inferno
1358,2326757,Astralis,Overpass
1359,2326756,Space Soldiers,Overpass
1360,2326756,Cloud9,Dust2
1361,2326756,Cloud9,Cache
1362,2326756,Space Soldiers,Nuke
1363,2326756,Space Soldiers,Train
1364,2326756,Cloud9,Inferno
1365,2326755,NiP,Train
1366,2326755,Virtus.pro,Overpass
1367,2326755,Virtus.pro,Mirage
1368,2326755,NiP,Inferno
1369,2326755,NiP,Dust2
1370,2326755,Virtus.pro,Nuke
1371,2326853,Kinguin,Inferno
1372,2326853,Sprout,Overpass
1373,2326853,Kinguin,Cache
1374,2326853,Sprout,Dust2
1375,2326753,MIBR,Cache
1376,2326753,Space Soldiers,Overpass
1377,2326753,Space Soldiers,Train
1378,2326753,MIBR,Nuke
1379,2326753,MIBR,Inferno
1380,2326753,Space Soldiers,Dust2
1381,2326754,Astralis,Cache
1382,2326754,Cloud9,Nuke
1383,2326754,Cloud9,Overpass
1384,2326754,Astralis,Mirage
1385,2326754,Astralis,Train
1386,2326754,Cloud9,Dust2
1387,2326880,Ignis,Dust2
1388,2326880,DWFN,Nuke
1389,2326880,Ignis,Cache
1390,2326880,DWFN,Train
1391,2327059,QuestionMark,Train
1392,2327059,Revolution,Nuke
1393,2327059,QuestionMark,Overpass
1394,2327059,Revolution,Dust2
1395,2326879,RIG,Train
1396,2326879,SCARZ Absolute,Inferno
1397,2326879,RIG,Dust2
1398,2326879,SCARZ Absolute,Overpass
1399,2327057,Revolution,Nuke
1400,2327057,Polar Bears,Overpass
1401,2327057,Revolution,Inferno
1402,2327057,Polar Bears,Dust2
1403,2327058,QuestionMark,Inferno
1404,2327058,24BHB,Overpass
1405,2327058,QuestionMark,Train
1406,2327058,24BHB,Dust2
1407,2327063,Vault,Dust2
1408,2327063,Niknexus,Overpass
1409,2327063,Vault,Nuke
1410,2327063,Niknexus,Inferno
1411,2327065,DETONA,Nuke
1412,2327065,W7M,Cache
1413,2327065,DETONA,Train
1414,2327065,W7M,Dust2
1415,2326681,Wild,Mirage
1416,2326681,DETONA,Nuke
1417,2326681,Wild,Dust2
1418,2326681,DETONA,Overpass
1419,2327037,Winstrike,Mirage
1420,2327037,Vyalie Pitoni,Train
1421,2327037,Winstrike,Dust2
1422,2327037,Vyalie Pitoni,Nuke
1423,2326852,Fragsters,Overpass
1424,2326852,Red Reserve,Nuke
1425,2326852,Fragsters,Mirage
1426,2326852,Red Reserve,Inferno
1427,2326852,Fragsters,Cache
1428,2326852,Red Reserve,Dust2
1429,2326891,G2,Train
1430,2326891,NRG,Dust2
1431,2326891,G2,Mirage
1432,2326891,NRG,Nuke
1433,2326985,LDLC,Inferno
1434,2326985,Valiance,Overpass
1435,2326985,LDLC,Cache
1436,2326985,Valiance,Dust2
1437,2326851,Heroic,Train
1438,2326851,PACT,Dust2
1439,2326851,Heroic,Overpass
1440,2326851,PACT,Mirage
1441,2326851,Heroic,Cache
1442,2326851,PACT,Nuke
1443,2326846,MIBR,Nuke
1444,2326846,NiP,Inferno
1445,2326846,NiP,Dust2
1446,2326846,MIBR,Overpass
1447,2326846,MIBR,Train
1448,2326846,NiP,Cache
1449,2326845,Cloud9,Nuke
1450,2326845,Virtus.pro,Cache
1451,2326845,Virtus.pro,Inferno
1452,2326845,Cloud9,Dust2
1453,2326845,Cloud9,Train
1454,2326845,Virtus.pro,Overpass
1455,2326844,Astralis,Cache
1456,2326844,Space Soldiers,Nuke
1457,2326844,Space Soldiers,Overpass
1458,2326844,Astralis,Mirage
1459,2326844,Astralis,Train
1460,2326844,Space Soldiers,Dust2
1461,2326890,Gambit,Mirage
1462,2326890,Natus Vincere,Cache
1463,2326890,Gambit,Dust2
1464,2326890,Natus Vincere,Overpass
1465,2326841,Space Soldiers,Overpass
1466,2326841,NiP,Dust2
1467,2326841,NiP,Inferno
1468,2326841,Space Soldiers,Nuke
1469,2326841,Space Soldiers,Train
1470,2326841,NiP,Cache
1471,2326850,AGO,Nuke
1472,2326850,Fragsters,Overpass
1473,2326850,AGO,Inferno
1474,2326850,Fragsters,Cache
1475,2326850,AGO,Train
1476,2326850,Fragsters,Mirage
1477,2326842,Cloud9,Train
1478,2326842,MIBR,Nuke
1479,2326842,MIBR,Overpass
1480,2326842,Cloud9,Mirage
1481,2326842,Cloud9,Cache
1482,2326842,MIBR,Inferno
1483,2326843,Virtus.pro,Overpass
1484,2326843,Astralis,Cache
1485,2326843,Astralis,Mirage
1486,2326843,Virtus.pro,Dust2
1487,2326843,Virtus.pro,Nuke
1488,2326843,Astralis,Train
1489,2327035,Izako Boars,Nuke
1490,2327035,Monolith,Train
1491,2327035,Izako Boars,Cache
1492,2327035,Monolith,Mirage
1493,2326849,PACT,Cache
1494,2326849,Sprout,Overpass
1495,2326849,PACT,Mirage
1496,2326849,Sprout,Nuke
1497,2326849,PACT,Dust2
1498,2326849,Sprout,Inferno
1499,2326848,Red Reserve,Nuke
1500,2326848,x-kom,Train
1501,2326848,Red Reserve,Overpass
1502,2326848,x-kom,Mirage
1503,2326848,Red Reserve,Dust2
1504,2326848,x-kom,Cache
1505,2327025,Obsidium,Cache
1506,2327025,Dynasty,Mirage
1507,2326847,Heroic,Cache
1508,2326847,Kinguin,Mirage
1509,2326847,Heroic,Overpass
1510,2326847,Kinguin,Nuke
1511,2326847,Heroic,Train
1512,2326847,Kinguin,Inferno
1513,2327039,FURIA Inagame,Nuke
1514,2327039,Wild,Overpass
1515,2327039,FURIA Inagame,Cache
1516,2327039,Wild,Mirage
1517,2327038,W7M,Cache
1518,2327038,DETONA,Nuke
1519,2327038,W7M,Inferno
1520,2327038,DETONA,Overpass
1521,2327004,Smoke Criminals,Train
1522,2327004,Sharks,Overpass
1523,2327004,Smoke Criminals,Dust2
1524,2327004,Sharks,Mirage
1525,2326889,G2,Mirage
1526,2326889,Liquid,Dust2
1527,2326889,G2,Nuke
1528,2326889,Liquid,Train
1529,2327012,Tempo Storm,Nuke
1530,2327012,Tricked,Dust2
1531,2327012,Tempo Storm,Overpass
1532,2327012,Tricked,Cache
1533,2326944,Izako Boars,Dust2
1534,2326944,Endpoint,Cache
1535,2326944,Izako Boars,Nuke
1536,2326944,Endpoint,Mirage
1537,2327022,Odense,Mirage
1538,2327022,Great Danes,Nuke
1539,2327022,Odense,Cache
1540,2327022,Great Danes,Train
1541,2326888,Gambit,Mirage
1542,2326888,mousesports,Overpass
1543,2326888,Gambit,Cache
1544,2326888,mousesports,Inferno
1545,2327013,Winstrike,Overpass
1546,2327013,forZe,Cache
1547,2327013,Winstrike,Train
1548,2327013,forZe,Dust2
1549,2327033,Underdogs,Overpass
1550,2327033,Monolith,Train
1551,2327033,Underdogs,Cache
1552,2327033,Monolith,Dust2
1553,2327011,Imperial,Dust2
1554,2327011,Chaos,Mirage
1555,2327011,Imperial,Overpass
1556,2327011,Chaos,Nuke
1557,2327032,WASD,Cache
1558,2327032,No Quarter Cartel,Nuke
1559,2327032,No Quarter Cartel,Dust2
1560,2327032,WASD,Overpass
1561,2327014,3DMAX,Overpass
1562,2327014,SuperJymy,Dust2
1563,2327014,3DMAX,Train
1564,2327014,SuperJymy,Nuke
1565,2327014,3DMAX,Mirage
1566,2327014,SuperJymy,Cache
1567,2327019,North,Cache
1568,2327019,Epsilon,Nuke
1569,2327019,North,Dust2
1570,2327019,Epsilon,Overpass
1571,2327016,Monolith,Train
1572,2327016,Nemiga,Cache
1573,2327016,Monolith,Overpass
1574,2327016,Nemiga,Dust2
1575,2327021,Squared,Nuke
1576,2327021,Lyngby Vikings,Overpass
1577,2327021,Squared,Dust2
1578,2327021,Lyngby Vikings,Cache
1579,2326887,NRG,Dust2
1580,2326887,FaZe,Nuke
1581,2326887,NRG,Cache
1582,2326887,FaZe,Overpass
1583,2327015,4ucToHano6egky,Train
1584,2327015,Underdogs,Mirage
1585,2327015,4ucToHano6egky,Dust2
1586,2327015,Underdogs,Overpass
1587,2327000,SCARZ Absolute,Train
1588,2327000,TYLOO,Nuke
1589,2327000,SCARZ Absolute,Cache
1590,2327000,TYLOO,Dust2
1591,2326999,ViCi,Overpass
1592,2326999,CyberZen,Cache
1593,2326999,ViCi,Nuke
1594,2326999,CyberZen,Mirage
1595,2326993,compLexity,Overpass
1596,2326993,Bravado,Mirage
1597,2326993,compLexity,Train
1598,2326993,Bravado,Cache
1599,2326490,Good Fellas,Inferno
1600,2326490,W7M,Cache
1601,2326490,Good Fellas,Train
1602,2326490,W7M,Overpass
1603,2326490,Good Fellas,Nuke
1604,2326490,W7M,Dust2
1605,2326995,AZIO,Train
1606,2326995,Gorilla Gang,Overpass
1607,2326995,AZIO,Cache
1608,2326995,Gorilla Gang,Mirage
1609,2326832,The Mad Lads,Train
1610,2326832,13th Hour,Overpass
1611,2326832,13th Hour,Nuke
1612,2326832,The Mad Lads,Inferno
1613,2326488,FURIA Inagame,Nuke
1614,2326488,Isurus,Cache
1615,2326488,FURIA Inagame,Mirage
1616,2326488,Isurus,Overpass
1617,2326488,FURIA Inagame,Train
1618,2326488,Isurus,Dust2
1619,2326489,Imperial,Dust2
1620,2326489,C4,Train
1621,2326489,Imperial,Cache
1622,2326489,C4,Nuke
1623,2326489,Imperial,Mirage
1624,2326489,C4,Overpass
1625,2326886,fnatic,Nuke
1626,2326886,Natus Vincere,Cache
1627,2326886,fnatic,Overpass
