,matchcode,map,team1,team2,score1,score2,eventcode,stars,date,mapnumber
562,2310825,Inferno,Budapest Corvini,Binary Dragons,2,16,2843,0,16th of May 2017,1
563,2310825,Cache,Budapest Corvini,Binary Dragons,11,16,2843,0,16th of May 2017,2
564,2310800,Inferno,Bpro,Invictus Aquilas,14,16,2843,0,15th of May 2017,1
565,2310800,Cobblestone,Bpro,Invictus Aquilas,16,14,2843,0,15th of May 2017,2
566,2310800,Cache,Bpro,Invictus Aquilas,22,20,2843,0,15th of May 2017,3
567,2310772,Mirage,Vatos Locos,Nexus,2,16,2843,0,15th of May 2017,1
568,2310772,Inferno,Vatos Locos,Nexus,14,16,2843,0,15th of May 2017,2
569,2310699,Cache,Binary Dragons,Nexus,16,13,2843,0,14th of May 2017,1
570,2310699,Mirage,Binary Dragons,Nexus,16,9,2843,0,14th of May 2017,2
571,2310698,Cache,Netland,Bpro,16,10,2843,0,13th of May 2017,1
572,2310698,Mirage,Netland,Bpro,9,16,2843,0,13th of May 2017,2
573,2310698,Train,Netland,Bpro,2,16,2843,0,13th of May 2017,3
574,2310696,Overpass,RESISTANCE,Imperial,5,16,2843,0,13th of May 2017,1
575,2310696,Cobblestone,RESISTANCE,Imperial,10,16,2843,0,13th of May 2017,2
576,2310750,Inferno,Squared,Binary Dragons,3,16,2843,0,13th of May 2017,1
577,2310750,Mirage,Squared,Binary Dragons,1,16,2843,0,13th of May 2017,2
578,2310694,Train,Vatos Locos,Outlaws,7,16,2843,0,13th of May 2017,1
579,2310694,Inferno,Vatos Locos,Outlaws,13,16,2843,0,13th of May 2017,2
580,2310697,Overpass,Shanghai Emperors,Invictus Aquilas,9,16,2843,0,13th of May 2017,1
581,2310697,Mirage,Shanghai Emperors,Invictus Aquilas,8,16,2843,0,13th of May 2017,2
582,2310584,Inferno,Netland,Imperial,7,16,2843,0,12th of May 2017,1
583,2310584,Cache,Netland,Imperial,3,16,2843,0,12th of May 2017,2
584,2310582,Train,Binary Dragons,Outlaws,16,13,2843,0,11th of May 2017,1
585,2310582,Inferno,Binary Dragons,Outlaws,16,7,2843,0,11th of May 2017,2
586,2310581,Cobblestone,RESISTANCE,TTFU,16,14,2843,0,10th of May 2017,1
587,2310581,Mirage,RESISTANCE,TTFU,12,16,2843,0,10th of May 2017,2
588,2310581,Inferno,RESISTANCE,TTFU,19,17,2843,0,10th of May 2017,3
589,2310579,Inferno,Sensei,Imperial,12,16,2843,0,10th of May 2017,1
590,2310579,Cache,Sensei,Imperial,8,16,2843,0,10th of May 2017,2
591,2310577,Inferno,HoP,Squared,12,16,2843,0,10th of May 2017,1
592,2310577,Cobblestone,HoP,Squared,16,14,2843,0,10th of May 2017,2
593,2310577,Mirage,HoP,Squared,14,16,2843,0,10th of May 2017,3
594,2310578,Cache,Shanghai Emperors,Bpro,1,16,2843,0,10th of May 2017,1
595,2310578,Mirage,Shanghai Emperors,Bpro,19,22,2843,0,10th of May 2017,2
596,2310576,Train,HoP,Outlaws,8,16,2843,0,10th of May 2017,1
597,2310576,Cobblestone,HoP,Outlaws,2,16,2843,0,10th of May 2017,2
598,2310575,Cobblestone,RESISTANCE,Invictus Aquilas,16,12,2843,0,9th of May 2017,1
599,2310575,Overpass,RESISTANCE,Invictus Aquilas,6,16,2843,0,9th of May 2017,2
600,2310575,Inferno,RESISTANCE,Invictus Aquilas,10,16,2843,0,9th of May 2017,3
601,2310458,Cobblestone,Shanghai Emperors,TTFU,8,16,2843,0,7th of May 2017,1
602,2310458,Inferno,Shanghai Emperors,TTFU,22,20,2843,0,7th of May 2017,2
603,2310458,Mirage,Shanghai Emperors,TTFU,16,19,2843,0,7th of May 2017,3
604,2310456,Cobblestone,HoP,Nexus,16,13,2843,0,7th of May 2017,1
605,2310456,Train,HoP,Nexus,17,19,2843,0,7th of May 2017,2
606,2310456,Inferno,HoP,Nexus,16,14,2843,0,7th of May 2017,3
607,2310457,Cache,RESISTANCE,Bpro,19,15,2843,0,7th of May 2017,1
608,2310457,Cobblestone,RESISTANCE,Bpro,5,16,2843,0,7th of May 2017,2
609,2310457,Overpass,RESISTANCE,Bpro,13,16,2843,0,7th of May 2017,3
610,2310455,Inferno,Vatos Locos,Squared,2,16,2843,0,7th of May 2017,1
611,2310455,Train,Vatos Locos,Squared,12,16,2843,0,7th of May 2017,2
612,2310361,Train,Netland,TTFU,14,16,2843,0,4th of May 2017,1
613,2310361,Mirage,Netland,TTFU,16,7,2843,0,4th of May 2017,2
614,2310361,Inferno,Netland,TTFU,16,11,2843,0,4th of May 2017,3
615,2310358,Inferno,Budapest Corvini,Squared,14,16,2843,0,4th of May 2017,1
616,2310358,Cobblestone,Budapest Corvini,Squared,16,2,2843,0,4th of May 2017,2
617,2310358,Cache,Budapest Corvini,Squared,16,9,2843,0,4th of May 2017,3
618,2310362,Inferno,Shanghai Emperors,Imperial,4,16,2843,0,4th of May 2017,1
619,2310362,Cache,Shanghai Emperors,Imperial,4,16,2843,0,4th of May 2017,2
620,2310359,Mirage,Granted,Zero Respect,8,16,2843,0,4th of May 2017,1
621,2310359,Inferno,Granted,Zero Respect,12,16,2843,0,4th of May 2017,2
622,2311333,Nuke,eXtatus,North Academy,3,16,2835,0,5th of June 2017,1
623,2311333,Cache,eXtatus,North Academy,16,14,2835,0,5th of June 2017,2
624,2311333,Inferno,eXtatus,North Academy,16,6,2835,0,5th of June 2017,3
625,2311311,Train,KPI,eXtatus,13,16,2835,0,30th of May 2017,1
626,2311311,Inferno,KPI,eXtatus,2,16,2835,0,30th of May 2017,2
627,2311296,Overpass,North Academy,Alpha,9,16,2835,0,29th of May 2017,1
628,2311296,Cache,North Academy,Alpha,16,10,2835,0,29th of May 2017,2
629,2311296,Nuke,North Academy,Alpha,16,7,2835,0,29th of May 2017,3
630,2311133,Nuke,Binary Dragons,Alpha,13,16,2835,0,28th of May 2017,1
631,2311133,Cobblestone,Binary Dragons,Alpha,16,5,2835,0,28th of May 2017,2
632,2311133,Inferno,Binary Dragons,Alpha,11,16,2835,0,28th of May 2017,3
633,2311132,Nuke,Singularity,North Academy,8,16,2835,0,28th of May 2017,1
634,2311132,Cache,Singularity,North Academy,10,16,2835,0,28th of May 2017,2
635,2311131,Mirage,Tengri,KPI,11,16,2835,0,24th of May 2017,1
636,2311131,Train,Tengri,KPI,10,16,2835,0,24th of May 2017,2
637,2311130,Mirage,Outlaws,eXtatus,10,16,2835,0,24th of May 2017,1
638,2311130,Inferno,Outlaws,eXtatus,13,16,2835,0,24th of May 2017,2
639,2310821,Cobblestone,Alpha,Outlaws,16,10,2835,0,19th of May 2017,1
640,2310821,Overpass,Alpha,Outlaws,16,14,2835,0,19th of May 2017,2
641,2310516,Train,KPI,Singularity,16,14,2835,0,18th of May 2017,1
642,2310516,Overpass,KPI,Singularity,13,16,2835,0,18th of May 2017,2
643,2310516,Nuke,KPI,Singularity,2,16,2835,0,18th of May 2017,3
644,2310819,Train,ALTERNATE aTTaX,eXtatus,11,16,2835,0,17th of May 2017,1
645,2310819,Cobblestone,ALTERNATE aTTaX,eXtatus,11,16,2835,0,17th of May 2017,2
646,2310515,Mirage,iGame.com,Alpha,16,7,2835,0,17th of May 2017,1
647,2310515,Inferno,iGame.com,Alpha,19,16,2835,0,17th of May 2017,2
648,2310818,Overpass,Tengri,North Academy,16,11,2835,0,17th of May 2017,1
649,2310818,Train,Tengri,North Academy,16,13,2835,0,17th of May 2017,2
650,2310514,Inferno,EPG,Outlaws,16,13,2835,0,13th of May 2017,1
651,2310514,Cobblestone,EPG,Outlaws,5,16,2835,0,13th of May 2017,2
652,2310513,Cobblestone,Alpha,EPG,14,16,2835,0,12th of May 2017,1
653,2310513,Cache,Alpha,EPG,16,10,2835,0,12th of May 2017,2
654,2310512,Mirage,Binary Dragons,eXtatus,16,6,2835,0,12th of May 2017,1
655,2310512,Cache,Binary Dragons,eXtatus,16,13,2835,0,12th of May 2017,2
656,2310509,Mirage,Sensei,Tengri,5,16,2835,0,11th of May 2017,1
657,2310509,Cobblestone,Sensei,Tengri,9,16,2835,0,11th of May 2017,2
658,2310429,Train,Outlaws,iGame.com,16,4,2835,0,7th of May 2017,1
659,2310429,Mirage,Outlaws,iGame.com,16,6,2835,0,7th of May 2017,2
660,2310222,Nuke,iGame.com,EPG,16,11,2835,0,2nd of May 2017,1
661,2310222,Mirage,iGame.com,EPG,5,16,2835,0,2nd of May 2017,2
662,2310221,Nuke,KPI,Defusekids,16,14,2835,0,2nd of May 2017,1
663,2310221,Train,KPI,Defusekids,4,16,2835,0,2nd of May 2017,2
664,2310219,Inferno,Sensei,North Academy,3,16,2835,0,1st of May 2017,1
