,Unnamed: 0,team,teamcode,eventcode,placement
4264,607,maxisaucisse,5260,2820,5-8th
4265,608,esg,5679,2820,5-8th
4266,609,x6tence,4468,2820,9-16th
4267,610,midlertidig,5061,2820,9-16th
4268,611,planetkey,5195,2820,9-16th
4269,612,havu,7865,2820,9-16th
4270,613,klappskaft,7901,2820,9-16th
4271,614,robin-hood,7902,2820,9-16th
4272,615,team123,6758,2820,9-16th
4273,616,hshc,7903,2820,9-16th
4274,617,euronics,6343,2837,1st
4275,618,planetkey,5195,2837,2nd
4276,619,playing-ducks,7566,2837,3rd
4277,620,tyloo,4863,2766,1st
4278,621,born-of-fire,6502,2766,2nd
4279,622,vici,7606,2766,3rd
4280,623,uya,7716,2766,4th
4281,624,new4,4865,2766,5th
4282,625,emp,7479,2766,6th
4283,626,zdm,7372,2766,7th
4284,627,lgd,6899,2766,8th
4285,628,hegemonyperson,7528,2766,9th
4286,629,five,6908,2766,10th
4287,630,g2,5995,2568,1st
4288,631,hellraisers,5310,2568,2nd
4289,632,mousesports,4494,2568,3-4th
4290,633,misfits,7557,2568,3-4th
4291,634,tricked,4602,2568,5-6th
4292,635,natus-vincere,4608,2568,5-6th
4293,636,envy,5991,2568,7-8th
4294,637,heroic,7175,2568,7-8th
4295,638,acg,5847,2780,1st
4296,639,quantum-bellator-fire,7367,2780,2nd
4297,640,spartak,7797,2780,3rd
4298,641,1337,7523,2780,4th
4299,642,esuba,5412,2780,5-6th
4300,643,gameplaydna,6322,2780,5-6th
4301,644,spraynpray,7264,2780,7-8th
4302,645,overdrive,7544,2780,7-8th
4303,646,nexus,7187,2845,1st
4304,647,invictus-aquilas,7870,2845,2nd
4305,648,zero-respect,7868,2845,3rd
4306,649,aryo,7872,2845,4th
4307,650,space-soldiers,5929,2807,1st
4308,651,k1ck,4469,2807,2nd
4309,652,alientech,5524,2807,3-4th
4310,653,exotic-island,6964,2807,3-4th
4311,654,egeneration,5944,2807,5th
4312,655,ftw,7379,2807,6th
4313,656,immortals,7010,2679,1st
4314,657,luminosity,6290,2679,2nd
4315,658,monstars,7841,2679,3rd
4316,659,top-gun,7658,2679,4th
4317,660,denial,4643,2679,5-6th
4318,661,swole-patrol,7726,2679,5-6th
4319,662,banishers,7598,2679,7-8th
4320,663,socal-stars,7599,2679,7-8th
4321,664,ronin,6707,2827,1-8th
4322,665,broken-alliance,6811,2827,1-8th
4323,666,guerrilla-tactics,7882,2827,1-8th
4324,667,fakeoutnation,7263,2827,1-8th
4325,668,trumps-anime,7883,2827,1-8th
4326,669,ajax,7558,2827,1-8th
4327,670,bushido-boyz,7885,2827,1-8th
4328,671,mask-off,7879,2827,1-8th
4329,672,campers,7881,2827,9-16th
4330,673,evil-geniusez,7884,2827,9-16th
4331,674,just-a-glimpse,7632,2827,9-16th
4332,675,incontrol,7720,2827,9-16th
4333,676,painful,7886,2827,9-16th
4334,677,nyc,7887,2827,9-16th
4335,678,gorilla-core,7880,2827,9-16th
4336,679,lords-sgg,7888,2827,9-16th
4337,680,bravado,5158,2705,1st
4338,681,energy,5153,2705,2nd
4339,682,damage-control,5154,2705,3rd
4340,683,flipsid3-africa,6764,2705,4th
4341,684,xtc,6569,2705,5-6th
4342,685,exdee,7647,2705,5-6th
4343,686,ventus,6561,2705,7-8th
4344,687,pulse,7459,2705,7-8th
4345,688,sk,6137,2713,1st
4346,689,faze,6667,2713,2nd
4347,690,optic,6615,2713,3-4th
4348,691,astralis,6665,2713,3-4th
4349,692,chiefs,6010,2713,5th
4350,693,renegades,6211,2713,6-7th
4351,694,north,7533,2713,6-7th
4352,695,vici,7606,2713,8th
4353,696,big,7532,2772,1st
4354,697,alternate-attax,4501,2772,2nd
4355,698,planetkey,5195,2772,3-4th
4356,699,panthers,6693,2772,3-4th
4357,700,tricked,4602,2819,1-2nd
4358,701,fnatic-academy,7169,2819,1-2nd
4359,702,passions,7124,2819,3-4th
4360,703,roki,7876,2819,3-4th
4361,704,wysix,7649,2819,5-8th
4362,705,binary-dragons,6669,2819,5-8th
4363,706,configstarz,7873,2819,5-8th
4364,707,kpi,7339,2819,5-8th
4365,708,ex-darkpassage,7607,2819,9-16th
4366,709,dignitas,5422,2819,9-16th
4367,710,envyus-academy,7856,2819,9-16th
4368,711,team123,6758,2819,9-16th
4369,712,yolesnoobs,7874,2819,9-16th
4370,713,struggletony,7875,2819,9-16th
4371,714,wolsung,7340,2819,9-16th
4372,715,heliumsgrabbar,7877,2819,9-16th
4373,716,pain,4773,2831,1st
4374,717,teamone,6947,2831,2nd
4375,718,intz,6619,2831,3-4th
4376,719,progaming,6771,2831,3-4th
4377,720,black-dragons,7081,2831,5-8th
4378,721,virtue,7830,2831,5-8th
4379,722,hookahlike,7831,2831,5-8th
4380,723,waytoomany,7832,2831,5-8th
4381,724,acg,5847,2809,1st
4382,725,quantum-bellator-fire,7367,2809,2nd
4383,726,epg,7489,2809,3rd
4384,727,elquvet,7427,2809,4th
4385,728,nexus,7187,2779,1st
4386,729,bpro,6762,2779,2nd
4387,730,pixelfire,6675,2779,3-4th
4388,731,wortex,7694,2779,3-4th
4389,732,rctic,4682,2779,5-8th
4390,733,euronics,6343,2779,5-8th
4391,734,epg,7489,2779,5-8th
4392,735,movistar-riders,7718,2779,5-8th
4393,736,complexity,5005,2794,1st
4394,737,sippintea,7855,2794,2nd
4395,738,ezg,6640,2794,3-4th
4396,739,morior-invictus,7723,2794,3-4th
4397,740,h00liganz,6356,2794,5-8th
4398,741,vault,6366,2794,5-8th
4399,742,rush,7104,2794,5-8th
4400,743,will2win,7854,2794,5-8th
4401,744,esuba,5412,2839,1st
4402,745,fraternitas,4573,2839,2nd
4403,746,dark-tigers,7842,2839,3rd
4404,747,inside,7055,2839,4th
4405,748,kinguin,6134,2798,1st
4406,749,pride,6896,2798,2nd
4407,750,izako-boars,7681,2798,3-4th
4408,751,zwierzeta,7833,2798,3-4th
4409,752,immunity,4791,2788,1st
4410,753,chiefs,6010,2788,2nd
4411,754,legacy,6468,2788,3-4th
4412,755,tainted-minds,7517,2788,3-4th
4413,756,avant,5293,2788,5-8th
4414,757,athletico,5680,2788,5-8th
4415,758,dark-sided,7212,2788,5-8th
4416,759,funky-monkeys,7218,2788,5-8th
4417,760,gambit,6651,2567,1st
4418,761,immortals,7010,2567,2nd
4419,762,g2,5995,2567,3-4th
4420,763,heroic,7175,2567,3-4th
4421,764,hellraisers,5310,2567,5-6th
4422,765,cloud9,5752,2567,5-6th
4423,766,liquid,5973,2567,7-8th
4424,767,luminosity,6290,2567,7-8th
4425,768,k29,4908,2791,1-2nd
4426,769,polaris,7847,2791,1-2nd
4427,770,fnatic-academy,7169,2791,3-4th
4428,771,greyface,5399,2791,3-4th
4429,772,ambush,7674,2791,5-8th
4430,773,fightclub,7823,2791,5-8th
4431,774,encore,5727,2791,5-8th
4432,775,tengri,7145,2791,5-8th
4433,776,x6tence,4468,2791,9-16th
4434,777,ldlc,4674,2791,9-16th
4435,778,epsilon,4688,2791,9-16th
4436,779,goodjob,7820,2791,9-16th
4437,780,maestro,7848,2791,9-16th
4438,781,fish123,6298,2791,9-16th
4439,782,77,7849,2791,9-16th
4440,783,eudededede,7850,2791,9-16th
4441,784,penta,5395,2818,1-2nd
4442,785,north-academy,7713,2818,1-2nd
4443,786,tricked,4602,2818,3-4th
4444,787,gameplaydna,6322,2818,3-4th
4445,788,maxisaucisse,5260,2818,5-8th
4446,789,dignitas,5422,2818,5-8th
4447,790,forcebuy,7732,2818,5-8th
4448,791,yzn,7845,2818,5-8th
4449,792,k1ck,4469,2818,9-16th
4450,793,ex-darkpassage,7607,2818,9-16th
4451,794,wasd,7668,2818,9-16th
4452,795,oserv,7687,2818,9-16th
4453,796,giant5,6099,2818,9-16th
4454,797,arte-et-marte,7843,2818,9-16th
4455,798,singularity,6978,2818,9-16th
4456,799,sample,7846,2818,9-16th
4457,800,pain,4773,2826,1st
4458,801,merciless,7614,2826,2nd
4459,802,intz,6619,2826,3-4th
4460,803,en9my,7852,2826,3-4th
4461,804,innova,6785,2826,5-8th
4462,805,teamone,6947,2826,5-8th
4463,806,wolfpack,7851,2826,5-8th
4464,807,b-effect,7853,2826,5-8th
4465,808,signature,6774,2787,1-2nd
4466,809,7642,7576,2787,1-2nd
4467,810,recca,7344,2787,3-4th
4468,811,boot-ds,7567,2787,3-4th
4469,812,nxl,5258,2787,5-8th
4470,813,jyp,7491,2787,5-8th
4471,814,imperium,7837,2787,5-8th
4472,815,nut,7838,2787,5-8th
4473,816,mvp-pk,7354,2825,1st
4474,817,born-of-fire,6502,2825,2nd
4475,818,tyloo,4863,2825,3rd
4476,819,mvp-project,6474,2825,4th
4477,820,themongolz,6248,2825,5-7th
4478,821,signature,6774,2825,5-7th
4479,822,vgrenascence,7611,2825,5-7th
4480,823,douyu,7821,2825,8th
4481,824,passions,7124,2812,1-2nd
4482,825,outlaws,7397,2812,1-2nd
4483,826,gameplaydna,6322,2812,3-4th
4484,827,epg,7489,2812,3-4th
4485,828,bpro,6762,2812,5-8th
4486,829,alpha,6807,2812,5-8th
4487,830,manatee,7663,2812,5-8th
4488,831,north-academy,7713,2812,5-8th
4489,832,rogue-academy,7691,2816,1st
4490,833,passions,7124,2816,2nd
4491,834,spartak,7797,2816,3rd
4492,835,x6tence,4468,2816,4th
4493,836,playing-ducks,7566,2816,5-6th
4494,837,nova,7787,2816,5-6th
4495,838,berzerk,5121,2816,7-8th
4496,839,tengri,7145,2816,7-8th
4497,840,pride,6896,2782,1st
4498,841,tricked,4602,2782,2nd
4499,842,wysix,7649,2782,3-4th
4500,843,planetkey,5195,2782,3-4th
4501,844,sfto,4493,2782,5-8th
4502,845,nordic-warthogs,7677,2782,5-8th
4503,846,esuba,5412,2782,5-8th
4504,847,quantum-bellator-fire,7367,2782,5-8th
4505,848,srby,7415,2782,9-16th
4506,849,imperial,7701,2782,9-16th
4507,850,caz,6058,2782,9-16th
4508,851,infight,7742,2782,9-16th
4509,852,excel,6113,2782,9-16th
4510,853,opaa,7743,2782,9-16th
4511,854,complexsimplicity,7744,2782,9-16th
4512,855,trailerpark-boys,7746,2782,9-16th
4513,856,fightclub,7823,2829,1st
4514,857,guccibanan,7822,2829,2nd
4515,858,thaifrilla,7377,2829,3-4th
4516,859,suecia-vincere,7696,2829,3-4th
4517,860,north-academy,7713,2824,1st
4518,861,alpha,6807,2824,2nd
4519,862,splyce,6301,2793,1st
4520,863,ownage,5670,2793,2nd
4521,864,miami-flamingos,7531,2793,3-4th
4522,865,ghost,7801,2793,3-4th
4523,866,heat,5677,2793,5-8th
4524,867,nrg,6673,2793,5-8th
4525,868,just-a-glimpse,7632,2793,5-8th
4526,869,alpha-nerds,7817,2793,5-8th
4527,870,k1ck,4469,2823,1st
4528,871,exec,7815,2823,2nd
4529,872,alientech,5524,2823,3-4th
4530,873,galatics,6491,2823,3-4th
4531,874,panthers,4981,2823,5-8th
4532,875,exotic-island,6964,2823,5-8th
4533,876,grow-up,6965,2823,5-8th
4534,877,extremefast,7809,2823,5-8th
4535,878,outlaws,7397,2790,1st
4536,879,zzz,7692,2790,2nd
4537,880,kpi,7339,2790,3-4th
4538,881,epg,7489,2790,3-4th
4539,882,k29,4908,2790,5-8th
4540,883,dreamchasers,7378,2790,5-8th
4541,884,vega-squadron,6094,2790,5-8th
4542,885,passions,7124,2790,5-8th
4543,886,giants,4949,2790,9-16th
4544,887,penta,5395,2790,9-16th
4545,888,chosen,5976,2790,9-16th
4546,889,big,7532,2790,9-16th
4547,890,binary-dragons,6669,2790,9-16th
4548,891,mk,6959,2790,9-16th
4549,892,teamasd,7819,2790,9-16th
4550,893,goodjob,7820,2790,9-16th
4551,894,spotnet,7728,2785,1st
4552,895,risky,6681,2785,2nd
4553,896,ground-zero,7167,2785,3-4th
4554,897,evil-corporation,7811,2785,3-4th
4555,898,aimers-alive,7151,2785,5-8th
4556,899,anonymous,7727,2785,5-8th
4557,900,glory,7810,2785,5-8th
4558,901,valour,7812,2785,5-8th
4559,902,themongolz,6248,2786,1st
4560,903,mvp-project,6474,2786,2nd
4561,904,yetti,7278,2786,3-4th
4562,905,mvp-pk,7354,2786,3-4th
4563,906,detonation,7493,2786,5-8th
4564,907,zen,7803,2786,5-8th
4565,908,taiwan-z,7102,2786,5-8th
4566,909,miso,7805,2786,5-8th
4567,910,detonator,6192,2786,9-16th
4568,911,moment,7802,2786,9-16th
4569,912,m0nster,6342,2786,9-16th
4570,913,unifyhk,7804,2786,9-16th
4571,914,born-in-mongolia,7109,2786,9-16th
4572,915,kharum,7806,2786,9-16th
4573,916,khunnu,7807,2786,9-16th
4574,917,dank,7808,2786,9-16th
4575,918,sk,6137,2641,1st
4576,919,gambit,6651,2641,2nd
4577,920,optic,6615,2641,3rd
4578,921,cloud9,5752,2641,4th
4579,922,nip,4411,2641,5-6th
4580,923,liquid,5973,2641,5-6th
4581,924,envy,5991,2641,7-8th
4582,925,godsent,6902,2641,7-8th
4583,926,jaguar,7504,2773,1st
4584,927,elite-wolves,7314,2773,2nd
4585,928,stormborns,7721,2773,3-4th
4586,929,6sensemx,7792,2773,3-4th
4587,930,alpha,6807,2810,1-2nd
4588,931,north-academy,7713,2810,1-2nd
4589,932,copenhagen-flames,7461,2810,3-4th
4590,933,efuture,7639,2810,3-4th
4591,934,quantaya,6861,2810,5-6th
4592,935,reneriet,7796,2810,5-6th
4593,936,eastern-vikings,6636,2810,7-8th
4594,937,sonoff,7795,2810,7-8th
4595,938,synthetik,7099,2789,1st
4596,939,thegosucrew,7571,2789,2nd
4597,940,mythic,5479,2789,3-4th
4598,941,h00liganz,6356,2789,3-4th
4599,942,werise,7568,2789,5-8th
4600,943,cucumber-water,7782,2789,5-8th
4601,944,blackwoodproductions,7783,2789,5-8th
4602,945,saw,7784,2789,5-8th
4603,946,bravado,5158,2751,1st
4604,947,energy,5153,2751,2nd
4605,948,damage-control,5154,2751,3-4th
4606,949,aperture,6294,2751,3-4th
4607,950,xtc,6569,2751,5-8th
4608,951,white-rabbit,6765,2751,5-8th
4609,952,mythic,7646,2751,5-8th
4610,953,exdee,7647,2751,5-8th
4611,954,playing-ducks,7566,2808,1st
4612,955,gameplaydna,6322,2808,2nd
4613,956,23,7793,2808,3-4th
4614,957,nga,7794,2808,3-4th
4615,958,1337,7523,2814,1st
4616,959,wolsung,7340,2814,2nd
4617,960,above-the-rest,7188,2814,3-4th
4618,961,spraynpray,7264,2814,3-4th
4619,962,gatekeepers,7454,2814,5-8th
4620,963,5fragsekb,7553,2814,5-8th
4621,964,sensei,7673,2814,5-8th
4622,965,spartak,7797,2814,5-8th
4623,966,vault,6366,2805,1st
4624,967,jaguar-sa,7791,2805,2nd
4625,968,myrevenge,7788,2805,3-4th
4626,969,anunnaki,7789,2805,3-4th
4627,970,inetkoxtv,6998,2803,1st
4628,971,zarlans,7182,2803,2nd
4629,972,rush3d,4610,2803,3rd
4630,973,k29,4908,2803,4th
4631,974,1337,7523,2803,5-6th
4632,975,nova,7787,2803,5-6th
4633,976,recca,7344,2752,1st
4634,977,mineski,6715,2752,2nd
4635,978,rhd,7366,2752,3-4th
4636,979,rte,7480,2752,3-4th
4637,980,mercenaries,6885,2752,5-8th
4638,981,yetti,7278,2752,5-8th
4639,982,boot-ds,7567,2752,5-8th
4640,983,boom,7733,2752,5-8th
4641,984,recca,7344,2553,1-2nd
4642,985,immunity,4791,2553,1-2nd
4643,986,mvp-pk,7354,2553,3-4th
4644,987,dark-sided,7212,2553,3-4th
4645,988,themongolz,6248,2553,5-6th
4646,989,chiefs,6010,2553,5-6th
4647,990,jyp,7491,2553,7-8th
4648,991,tainted-minds,7517,2553,7-8th
4649,992,skjuta-hess,7790,2806,1st
4650,993,naegt,7781,2806,2nd
4651,994,suecia-vincere,7696,2806,3-4th
4652,995,bananflax,7780,2806,3-4th
4653,996,godsent,6902,2672,1st
4654,997,big,7532,2672,2nd
4655,998,penta,5395,2672,3rd
4656,999,spirit,7020,2672,4th
4657,1000,epsilon,4688,2672,5-8th
4658,1001,rogue,7157,2672,5-8th
4659,1002,space-soldiers,5929,2672,5-8th
4660,1003,gambit,6651,2672,5-8th
4661,1004,fnatic-academy,7169,2672,9th
4662,1005,efuture,7639,2672,10th
4663,1006,bpro,6762,2672,11th
4664,1007,igamecom,7331,2672,12th
4665,1008,flipsid3,5988,2672,13th
4666,1009,ex-darkpassage,7607,2672,14th
4667,1010,chrome,7638,2672,15th
4668,1011,acg,5847,2672,16th
4669,1012,veritasaequitas,7586,2672,17th
4670,1013,alternate-attax,4501,2672,18th
4671,1014,playing-ducks,7566,2672,19th
4672,1015,dreamchasers,7378,2672,20th
4673,1016,vexed,6375,2672,21st
4674,1017,crowns,7168,2672,22nd
4675,1018,endpoint,7234,2672,23rd
4676,1019,royals,7555,2672,24th
4677,1020,wasd,7668,2804,1st
4678,1021,onlinebots,5572,2804,2nd
4679,1022,5aces,7633,2804,3rd
4680,1023,badmove,7741,2804,4th
4681,1024,planetkey,5195,2799,1st
4682,1025,divizon,7425,2799,2nd
4683,1026,leisure,5122,2799,3rd
4684,1027,berzerk,5121,2799,4th
4685,1028,singularity,6978,2753,1st
4686,1029,dreamchasers,7378,2753,2nd
4687,1030,tricked,4602,2753,3-4th
4688,1031,big,7532,2753,3-4th
4689,1032,igamecom,7331,2753,5-8th
4690,1033,epsilon,4688,2753,5-8th
4691,1034,nrg,6673,2753,5-8th
4692,1035,north-academy,7713,2753,5-8th
4693,1036,ldlc,4674,2753,9-12th
4694,1037,efuture,7639,2753,9-12th
4695,1038,plantronics,6842,2753,9-12th
4696,1039,pride,6896,2753,9-12th
4697,1040,fnatic-academy,7169,2753,13-16th
4698,1041,extatus,6745,2753,13-16th
4699,1042,defusekids,7666,2753,13-16th
4700,1043,ambush,7674,2753,13-16th
4701,1044,secret-fe,6871,2663,1st
4702,1045,london-conspiracy-fe,7672,2663,2nd
4703,1046,dignitas-fe,7640,2663,3-4th
4704,1047,red-reserve-fe,7671,2663,3-4th
4705,1048,expert-fe,7418,2663,5-8th
4706,1049,esport-engine,6087,2663,5-8th
4707,1050,lgb-fe,6241,2663,5-8th
4708,1051,vexed-fe,7608,2663,5-8th
4709,1052,ehomefemale,7369,2663,9-16th
4710,1053,masy,7678,2663,9-16th
4711,1054,alsen-fe,6040,2663,9-16th
4712,1055,silhouette,7601,2663,9-16th
4713,1056,zest,7717,2663,9-16th
4714,1057,ldlc-fe,6749,2663,9-16th
4715,1058,exotic-fe,7706,2663,9-16th
4716,1059,doyoueven-fe,6879,2663,9-16th
4717,1060,fmladies,4810,2663,17-24th
4718,1061,wickedyouth-fe,7709,2663,17-24th
4719,1062,crowns-fe,7478,2663,17-24th
4720,1063,main-street-fe,7715,2663,17-24th
4721,1064,royal-bandits-fe,7703,2663,17-24th
4722,1065,devine-fe,7704,2663,17-24th
4723,1066,athletico-fe,7648,2663,17-24th
4724,1067,rog-fe,7707,2663,17-24th
4725,1068,shark-fe,7708,2663,25-28th
4726,1069,bad-monkey,5519,2663,25-28th
4727,1070,maestro-fe,7700,2663,25-28th
4728,1071,dizlown-fe,7705,2663,25-28th
4729,1072,radix,7748,2759,1st
4730,1073,fmesports,4445,2759,2nd
4731,1074,igamecom,7331,2675,1-8th
4732,1075,efuture,7639,2675,1-8th
4733,1076,pride,6896,2675,1-8th
4734,1077,defusekids,7666,2675,1-8th
4735,1078,north-academy,7713,2675,1-8th
4736,1079,extatus,6745,2675,1-8th
4737,1080,ambush,7674,2675,1-8th
4738,1081,singularity,6978,2675,1-8th
4739,1082,manatee,7663,2675,9-16th
4740,1083,copenhagen-flames,7461,2675,9-16th
4741,1084,binary-dragons,6669,2675,9-16th
4742,1085,sensei,7673,2675,9-16th
4743,1086,red-reserve,7613,2675,9-16th
4744,1087,alpha,6807,2675,9-16th
4745,1088,fragsters,6855,2675,9-16th
4746,1089,norse,7318,2675,9-16th
4747,1090,alternate-attax,4501,2675,17-32nd
4748,1091,vexed,6375,2675,17-32nd
4749,1092,vhqt,7775,2675,17-32nd
4750,1093,seven,6415,2675,17-32nd
4751,1094,pikgiffen,7686,2675,17-32nd
4752,1095,demise,6584,2675,17-32nd
4753,1096,rogue-academy,7691,2675,17-32nd
4754,1097,space-academy,7476,2675,17-32nd
4755,1098,squared,7669,2675,17-32nd
4756,1099,endpoint,7234,2675,17-32nd
4757,1100,euronics,6343,2675,17-32nd
4758,1101,venatores,7253,2675,17-32nd
4759,1102,hop,7615,2675,17-32nd
4760,1103,dead-pixels,6369,2675,17-32nd
4761,1104,skam,7676,2675,17-32nd
4762,1105,feenix,7758,2675,17-32nd
4763,1106,nordic-warthogs,7677,2675,33-38th
4764,1107,tempno,4611,2675,33-38th
4765,1108,quantaya,6861,2675,33-38th
4766,1109,srby,7415,2675,33-38th
4767,1110,panthera,7765,2675,33-38th
4768,1111,players,7766,2675,33-38th
4769,1112,presidente,7767,2675,39-57th
4770,1113,ses-p-bahamas,7768,2675,39-57th
4771,1114,zetmac,7776,2675,39-57th
4772,1115,dejavue,4626,2675,39-57th
4773,1116,dnodudez,7753,2675,39-57th
4774,1117,rctic,4682,2675,39-57th
4775,1118,eastern-vikings,6636,2675,39-57th
4776,1119,dsrack-academy,7754,2675,39-57th
4777,1120,go-flex,7762,2675,39-57th
4778,1121,futuretars,7786,2675,39-57th
4779,1122,chefrotten,4814,2675,39-57th
4780,1123,fuah,7580,2675,39-57th
4781,1124,main-street,7714,2675,39-57th
4782,1125,jehovas-ultras,7763,2675,39-57th
4783,1126,esuba,5412,2675,39-57th
4784,1127,opaa,7743,2675,39-57th
4785,1128,ecvisualize-academy,7756,2675,39-57th
4786,1129,karlsperk-kurwand,7764,2675,39-57th
4787,1130,berih,7675,2675,39-57th
4788,1131,wicked,6858,2675,58-76th
4789,1132,bbsp,7751,2675,58-76th
4790,1133,freedoom,7759,2675,58-76th
4791,1134,clean-sweep,7752,2675,58-76th
4792,1135,fuglebjerg,7760,2675,58-76th
4793,1136,gamesport,7761,2675,58-76th
4794,1137,srby-black,7769,2675,58-76th
4795,1138,toppen-2,7778,2675,58-76th
4796,1139,srby-oldgold,7770,2675,58-76th
4797,1140,justmsi,7180,2675,58-76th
4798,1141,dynamic-5,7755,2675,58-76th
4799,1142,default,7771,2675,58-76th
4800,1143,temporary-kings,7772,2675,58-76th
4801,1144,srby-academy,7749,2675,58-76th
4802,1145,elemenade,7757,2675,58-76th
4803,1146,beerminators,7773,2675,58-76th
4804,1147,exoplan,7626,2675,58-76th
4805,1148,autisme,7750,2675,58-76th
4806,1149,toppen,7774,2675,58-76th
4807,1150,red-reserve,7613,2781,1st
4808,1151,penta,5395,2781,2nd
4809,1152,space-academy,7476,2781,3-4th
4810,1153,manatee,7663,2781,3-4th
4811,1154,acg,5847,2781,5-8th
4812,1155,above-the-rest,7188,2781,5-8th
4813,1156,gambit-academy,7488,2781,5-8th
4814,1157,spartak,7797,2781,5-8th
4815,1158,avant,5293,2674,1st
4816,1159,athletico,5680,2674,2nd
4817,1160,legacy,6468,2674,3rd
4818,1161,funky-monkeys,7218,2674,4th
4819,1162,alpha-sydney,6642,2674,5-6th
4820,1163,corvidae,6922,2674,5-6th
4821,1164,supremacy,7128,2674,7-8th
4822,1165,cypher,7381,2674,7-8th
4823,1166,fragsters,6855,2800,1st
4824,1167,singularity,6978,2800,2nd
4825,1168,tricked,4602,2800,3-4th
4826,1169,efuture,7639,2800,3-4th
4827,1170,copenhagen-flames,7461,2800,5-6th
4828,1171,fuah,7580,2800,5-6th
4829,1172,dark-sided,7212,2748,1st
4830,1173,athletico,5680,2748,2nd
4831,1174,avant,5293,2748,3-4th
4832,1175,tainted-minds,7517,2748,3-4th
4833,1176,chiefs,6010,2748,5-8th
4834,1177,legacy,6468,2748,5-8th
4835,1178,supremacy,7128,2748,5-8th
4836,1179,athletico-black,7735,2748,5-8th
4837,1180,pain,4773,2750,1st
4838,1181,isurus,7653,2750,2nd
4839,1182,keyd-stars,6033,2750,3-4th
4840,1183,tshow,6767,2750,3-4th
4841,1184,progaming,6771,2750,5-8th
4842,1185,innova,6785,2750,5-8th
4843,1186,2kill,6798,2750,5-8th
4844,1187,black-dragons,7081,2750,5-8th
4845,1188,zzz,7692,2784,1st
4846,1189,bananflax,7780,2784,2nd
4847,1190,fckers,7779,2784,3-4th
4848,1191,naegt,7781,2784,3-4th
4849,1192,athletico,5680,2775,1st
4850,1193,funky-monkeys,7218,2775,2nd
4851,1194,skyfire,6161,2775,3-4th
4852,1195,the-trash-pandas,7384,2775,3-4th
4853,1196,idm,6874,2783,1st
4854,1197,keyd-stars,6033,2783,2nd
4855,1198,sensei,7673,2767,1st
4856,1199,acg,5847,2767,2nd
4857,1200,epg,7489,2767,3-4th
4858,1201,efuture,7639,2767,3-4th
4859,1202,above-the-rest,7188,2767,5-8th
4860,1203,outlaws,7397,2767,5-8th
4861,1204,overdrive,7544,2767,5-8th
4862,1205,5fragsekb,7553,2767,5-8th
4863,1206,faze,6667,2683,1st
4864,1207,astralis,6665,2683,2nd
4865,1208,natus-vincere,4608,2683,3-4th
4866,1209,hellraisers,5310,2683,3-4th
4867,1210,fnatic,4991,2683,5-8th
4868,1211,clg,5974,2683,5-8th
4869,1212,north,7533,2683,5-8th
4870,1213,g2,5995,2683,5-8th
4871,1214,nip,4411,2683,9-11th
4872,1215,sk,6137,2683,9-11th
4873,1216,immortals,7010,2683,9-11th
4874,1217,mvp-project,6474,2683,12-14th
4875,1218,gambit,6651,2683,12-14th
4876,1219,virtuspro,5378,2683,12-14th
4877,1220,tyloo,4863,2683,15-16th
4878,1221,uya,7716,2683,15-16th
4879,1222,splyce,6301,2673,1st
4880,1223,enigma6,7592,2673,2nd
4881,1224,bees-money-crew,6710,2673,3rd
4882,1225,french-canadians,7616,2673,4th
4883,1226,denial,4643,2673,5-8th
4884,1227,eclipse,6987,2673,5-8th
4885,1228,eunited,7106,2673,5-8th
4886,1229,premier-rejects,7624,2673,5-8th
4887,1230,subtle,7217,2673,9th
4888,1231,ronin,6707,2673,10th
4889,1232,smazing,7587,2673,11th
4890,1233,blight,7105,2673,12th
4891,1234,mostly-harmless,6057,2673,13th
4892,1235,prospects,6792,2673,14th
4893,1236,eanix,6431,2673,15th
4894,1237,phoenix,7661,2673,16th
4895,1238,strictly-business,7589,2673,17th
4896,1239,quetzal,5956,2673,18th
4897,1240,ajax,7558,2673,19th
4898,1241,the-foundation,7590,2673,20th
4899,1242,l4org,7641,2673,21st
4900,1243,muffin-lightning,7220,2673,22nd
4901,1244,dethrone,6047,2673,23rd
4902,1245,vitriol,7588,2673,24th
4903,1246,chiefs,6010,2765,1st
4904,1247,avant,5293,2765,2nd
4905,1248,immunity,4791,2765,3rd
4906,1249,legacy,6468,2765,4th
4907,1250,spotnet,7728,2768,1st
4908,1251,aimers-alive,7151,2768,2nd
4909,1252,risky,6681,2768,3rd
4910,1253,ground-zero,7167,2768,4th
4911,1254,rvn,5167,2768,5-8th
4912,1255,anonymous,7727,2768,5-8th
4913,1256,vengeful,7729,2768,5-8th
